Name,Price
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 1,200,000"
"Hp OMEN X 15-dg0001na Core™ I7-9750H (2.6GHz Up To 4.5 GHz) 512GB SSD 32GB RAM,8GB NVIDIA RTX 2070","₦ 195,000"
"Hp Notebook 15-bs506na 15.6"" Intel® Celeron® N3060 (1.6 GHz) 4GB RAM 1TB HDD NO DVD Windows 10+ 32gb OTG Flash","₦ 205,000"
Hp 15 Intel Pentium Dual Core (500GB HDD 4GB RAM) Wins,"₦ 223,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 230,000"
"Hp 250 G4 Intel Core I3 (4GB,500GB HDD) 15.6-Inch Windows 10 Laptop - Black","₦ 287,000"
"Lenovo 15 Intel Core I3-2.4Ghz Touch Screen (8GB,1TB HDD) Windows 10 Deep Gray + 32gb Flash Drive","₦ 235,000"
Hp 250 - Intel Core I3 - 1TB / 4GB Win 10 +10000mah Powerbank,"₦ 250,000"
Hp 250 G7 Core I3-7th Gen 12GB RAM-1TB HDD Win 10 +MOUSE,"₦ 280,000"
"Hp 15 Intel Corei3 2.2GHZ (1tb HDD, 8GB RAM)""15.6""Touchscreen Windows10+32GB Flash Drive, Mouse Black","₦ 315,000"
"Hp Pavilion 14 X360 Intel Core I3 2.2 UpTo 3.4Ghz (1TB HDD, 4GB RAM +32gb Flash Drive)Wins 10","₦ 135,000"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 200,000"
Hp 15 Intel Celeron (4GB RAM/500GB HDD) 15.6'' Win 10+32GB FLASH+BAG+MOUSE,"₦ 128,000"
"Hp 5 Intel Core I3 (8GB RAM, 500GB HDD) 32GB Flash+Mouse+FashionWatch 15.6-Inch Windows 10 Black Colour","₦ 150,000"
"Lenovo Thinkpad T14,I7-10510U,8GB DDR4 Base,512GB ,Intel HD Graphics,14.0” FHD IPS,Win 10 Pro 64","₦ 768,000"
Hp PAVILION X360 14- CORE I7-10510U 16GB 1TB 14” TOUCH WIN 10,"₦ 458,000"
Hp 250 G7 Intel Core I3 1TB HDD 4GB RAM DVD-RW Wins 10 + Bag,"₦ 245,000"
"Hp 15, Intel Pentium Processor 500GB 4GB Non-touch+Watch","₦ 115,000"
"Hp Notebook - 15- Intel Pentium N3710 Quad Core - 4GB RAM- 500GB HDD- 15.6"" Touch Screen - Win 10","₦ 160,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 346,000"
"Hp 15 Intel Celeron 2.6GHz (4GB Ram,500GB HDD+ 32GB Flash,Mouse, Sport Watch, USB Light For Keyboard) 15.6-Inch Screen Windows 10","₦ 98,000"
Hp 17m-ae111dx 8th Gen Intel Core I7-8550U 16GB 17.3 Full HD Touch WLED NVIDIA GeForce MX150 2GB Win 10 Laptop + Bag,"₦ 474,999"
Hp Pavilion 11 X360 Intel Pentium Silver(4GB RAM 128GB)Wins 10,"₦ 245,000"
"Asus VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM+32GB Flash,Mouse, USB Light For Keyboard- Windows 10- Silver","₦ 125,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram, Win 10, Plus Bag-","₦ 238,000"
"Hp Pavilion 15 Intel Core I3 2.5GHz (8GB RAM,1TB HDD) 15.6-Inch Windows 10 Laptop + 32gb Flash Drive","₦ 285,000"
"DELL LATITUDE 7300 CORE I7-1.9GHZ 256GB SSD 16GB RAM,Backlit Keyboard Win10 Pro","₦ 490,000"
"Hp Pavilion 15-cc123cl-Intel Core I5, TOUCHSCREEN BACKLIT KEYBOARD B&O DUAL SPEAKER 1TB HDD 12GB RAM, Backlit Keyboard,Windows 10","₦ 355,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 345,000"
"Hp EliteBook 840 G7 14"" I7 8GB 256GB Win 10 Pro Silver","₦ 530,000"
"Hp Pavilion15 Intel Pentium Quad Core(4GB RAM 1TB HDD+ 32GB Flash, Mouse, USB Light) 15.6 Inch Windows 10 - Red","₦ 235,000"
Lenovo Ideapad - Intel Celeron -1TB (HDD) 4GB (RAM) - Windows 10,"₦ 167,700"
"Hp Intel Celeron 4GB RAM / 500GB HDD, Windows 10+HP MOUSE +BAG","₦ 109,000"
"Hp 15 Intel Corei3(1tb HDD, 8GB RAM)""15.6""Touchscreen Windows10+32GB Flash Drive,black","₦ 280,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 133,000"
"Hp 15 Intel Corei3 2.2ghz(1tb HDD,12gb RAM)Touchscreen,Webcam,Bluetooth,Windows10+32GB Flash Drive Mouse","₦ 300,000"
"Hp Pavilion X360 Intel Pentium Quad Core ( 4GB RAM 500GB) HDD Windows 10 + , Laptop Bag, And 16GB Flash Drive","₦ 294,900"
Hp Notebook 15 Intel Pentium Quad Core 4GB RAM 500GB HDD WIN 10,"₦ 191,000"
"Hp Intel Celeron 500GB HDD, 4GB RAM 4.0, Webcam, + Laptop Bag","₦ 195,000"
Lenovo Ideapad 110-15ISK Intel Pentium -2.1Ghz (4GB 500GB HDD +32gb Flash Drive+ USB Light For Keyboard) Windows 10 - Black,"₦ 106,000"
"Hp VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM+32GB Flash, USB Light For Keyboard- Windows 10- Silver","₦ 120,000"
"Hp Pavilion 15 Intel Core I7 (1TB HDD,12GB, ) Windows 10 Touchscreen","₦ 650,000"
"Hp 15 Pavilion Intel Pentium (4gb RAM 1TB HDD+ 32GB Flash, Mouse, USB Light For Keyboard) 15.6 Inch Windows 10 - Red","₦ 237,000"
"Hp 250 G7 Intel Core I3(4GB,1TB HDD)Free Led Lamp Wins 10","₦ 232,000"
"Hp Notebook 15 Intel Core I3 (12GB RAM, 1TB HDD)-Windows 10","₦ 243,000"
"Hp Laptop -15"" Touchscreen -10th Gen -Intel Core I5 -10210U - 8GB RAM - 1TB HDD - Win10","₦ 319,000"
"DELL Latitude 5490 Intel Core I5-8250U,256GB SSD/8GB RAM,Backlit Keyboard,""14,Win10Pro","₦ 395,000"
"Hp 15.6"" 15-10210U Touchscreen Intel Core I5- 8GB, 2TB HDD,Windows 10 Home","₦ 340,000"
"Hp Pavilion 11 X360 Intel Pentium (4GB,128GB SSD) 11.6"" Wins10","₦ 245,000"
"Hp 15-ay000nia Intel Celeron,QUAD CORE (4GBRAM,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light) 15.6-Inch Windows 10 -Black Colour","₦ 98,000"
Intellectual Notebook Lenovo Laptop,"₦ 475,000"
Intellectual Notebook Lenovo Laptop,"₦ 370,000"
"Hp Smart Notebook 15 Intel Core I5 4GB RAM, 1TB HDD, 16GB Optane Memory, Windows 10 Home + Free Laptop Bag + Free Headfone","₦ 559,000"
Hp Envy 15 X360 CORE I7-10510U 256GB SSD 16GB Win10,"₦ 137,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 628,000"
"Lenovo ThinkPad 14 , I7 ,16GB 512GB SSD ,BACKLIT ,FP READER,W10 Pro","₦ 298,000"
"Hp 250G6 Intel Core-i3 2.5GHz 4GB Ram/500GB HDD - 15.6"" Notebook (Window 10)","₦ 290,000"
Hp 15-Da0033 Core I3-8130 4gb 1tb 15.6-Inches Touchscreen (4ak78ua#Aba),"₦ 143,000"
Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH,"₦ 223,000"
Hp Notebook 15 Intel Pentium 8GB RAM 500GB HDD Windows 10+MOUSE,"₦ 230,000"
"Hp 15 Intel Core I3 (4GB RAM, 500GB HDD) +Mouse,USB Light 15.6-Inch Windows 10","₦ 235,000"
"Hp 15 Intel Core I3 (8GB RAM, 500GB HDD)+Mouse+USB Light 15.6-Inch Windows 10","₦ 255,000"
"Hp 240 G7 CORE I3 8TH GEN 1TB 12GB 14"" NO DVD WIN 10 + Earbud","₦ 153,000"
"Hp Intel Core I3 (4GB RAM, 1TB HDD+32GB,MOUSE, Fashion Sport Watch) 15.6-Inch Silver Colour","₦ 230,000"
"Hp Notebook 15-bs020wm-Touchscreen-Intel® Pentium® N3710(1.6 GHz),4GB,500GB Windows 10 + 32gb Flash Drive","₦ 137,000"
"Asus X541NA-PD1003Y (Pentium Quad Core 4GB RAM/500GB HDD, WINS 10+32GB FLASH","₦ 345,000"
"Hp Pavilion 15 Intel Core I5 2.5GHz (8GB RAM, 1TB HDD)32GB Flash,Mouse, 15-Inch Windows 10 Laptop - White","₦ 235,000"
"Hp 250 Intel Core I3 8GB,500GB HDD 15.6-Inch Windows 10","₦ 394,500"
Lenovo YOGA C740-14IML Core I5-10210U 256GB SSD 8GB Keybodlite FP,"₦ 248,000"
"Hp 15 Touch,Intel Pentium 1TB HDD,4GB RAM WIN10 Touch Screen + 32GB Flash Drive","₦ 340,500"
"DELL Latitude 5270, Intel Core I5-, 8GB,256 Windows 10 Pro","₦ 241,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15.6-Inch Windows 10 Black Colour","₦ 230,000"
DELL Vostro 3401 14'' FHD(10th Gen Core I3 4GB RAM 1TB / Win 10 PRO,"₦ 132,000"
Hp 11 X360 Intel® Pentium® 4GB 500GB HDD WIN 10 HOME + Mouse,"₦ 690,000"
"Hp ENVY 13 X360,11TH GEN CORE I7,1TB SSD 8gbRAM,TOUCH,K/BOARD LIGHT,FP READER,WIN 10 + 3-in-1 Printer","₦ 365,000"
"Hp Pavilion 15 Ci5-, 12gb, 1tb, 15"" SCRN, Win 10 Home- Backlit Keyboard","₦ 234,000"
Hp 250 G7 Intel Core I3 Laptop 15.6 Inch 4GB RAM 500HDD Windows 10 +Free Mouse,"₦ 660,500"
"Hp ENVY 13-X360 CORE I7-1165G7, 11TH GEN 8GB RAM,1TB SSD,TOUCH,BACKLIT, FINGERPRINT","₦ 245,000"
"Hp Pavilion 11 X360 Intel Pentium( 4GB,128GB SSD)Windows 10","₦ 790,000"
"Hp SPECTRE 15-EB0043DX X360 Intel Core I7,10th Gen16gb RAM,512SSD+32GB Optane,2GB Nvidia,Win 10","₦ 500,000"
DELL LATITUDE 5400 Core I7 16GB 256GB WIN 10,"₦ 810,000"
"Hp SPECTRE15"" X360,10TH GEN ,CORE I7, 512SSD+32GB OPTANE/16GB RAM,2GB NPVIDIA,TOUCH,BACKLIT 4K DISPLAY,WIN10","₦ 407,000"
DELL LATITUDE 5300 CORE I5 8GB 256GB TOUCHSCREEN WIN 10 8TH GEN,"₦ 232,000"
"Hp 15 Intel Core I3-2.0Ghz (4GB,1TB HDD +32 Flash And Mouse) Wins 10 Laptop BLACK","₦ 390,000"
DELL Latitude 5310 Core I5 10th Gen 256SSD 8GB Win10 Pro,"₦ 141,000"
"Hp 250 G6 Intel Core I3-6006U 2.0Ghz 1TB Hard Drive 4GB RAM 15 Inch DVD+RW Win 10 With 32gb Flash Drive,USB Light","₦ 195,000"
"Hp 15-ay000nia Intel Celeron -1.6GHz (4GB,500GB HDD) 15.6-Inch Windows 10 - Silver","₦ 240,000"
"Hp 250 G5 Intel Core I3 (8GB,500GB HDD)+ 32GB Flash, Mouse+ USB Light For Keyboard 15.6-Inch Windows 10 Laptop - Black","₦ 210,000"
"Hp 15 Intel Pentium Quad Core 500GB HDD,8GB RAM WINDOWS 10","₦ 200,000"
Hp Notebook 15 Intel Pentium Quad Core 4GB RAM 1TB HDD WIN 10,"₦ 132,700"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 172,000"
"DELL Latitude 7280,Intel I5, 256, 8gb,windows 10pro,12 Inch","₦ 360,000"
"Hp 15 Intel Corei3 2.2GHZ(1tb HDD, 8GB RAM)""15.6""Touchscreen Windows10+32GB Flash Drive, Mouse Black","₦ 280,000"
"Lenovo FLEX-14IWL 2-IN-1,Core I5 512gbSSD 8gbRAM,NVIDIA MX230(2GB),14"" Touch,Backlit,FP Reader,Win 10+3-in-1 PRINTER","₦ 430,000"
"Lenovo Ideapad Intel Core 15 (1TB HDD/8GB RAM) Wins 10 15.6""","₦ 278,500"
"Hp Envy 13 8th Gen Intel Core I5-8250U (8GB,256GB SSD)Backlit/ Touchscreen13.3-inch Wins 10","₦ 396,000"
DELL Inspiron 14 Intel Core I5 8GB RAM 1TB HDD Windows 10 Home,"₦ 380,000"
Hp 15-da0167nia:Pentium N5000 1TB 4GB TOUCH WIN10,"₦ 215,000"
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10+USB LIGHT,"₦ 143,000"
Hp 250 G6 Intel Core I3 1TB HDD 4GB RAM Wins 10+ Led Lamp,"₦ 236,000"
"Hp 250 - Intel Core I3 - 1TB / 4GB WIN10 + 10,000 Mah Power Bank","₦ 235,000"
"Hp 250 G6 Intel Core I3, 500GB, 4GB, Webcam,Bluetooth,15.6wxga,win10 WITH 32gb Flash Drive,Mouse.","₦ 235,000"
"Hp 15 Intel Core I3 2.4GHz BACKLIT DISPLAY (6GB RAM,1TB HDD,+32GB Flash Drive,MOUSE)15.6-Inch Windows 10 Laptop - Black","₦ 250,000"
"Hp 15, Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+ 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 223,000"
"Lenovo Ideapad Intel Celeron 1TB 4GB RAM HDD 15.6"" Wins 10","₦ 185,000"
Lenovo Ideapad 15 Intel Pentium (4GB RAM 500GB HDD) Wins 10,"₦ 215,000"
"Hp Notebook 15 Intel Core I3 2.4Ghz- 2TB HDD- 8GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 250,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram, Win 10, Plus Bag-","₦ 238,000"
"Hp 250 G7, Intel Core I3, 1TB Hdd, 8GB Ram, Win 10, Plus Bag-","₦ 238,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15.6-Inch Windows 10 Black Colour","₦ 234,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 215,000"
"Hp SPECTRE15"" X360,10TH GEN ,CORE I7, 512SSD+32GB OPTANE/16GB RAM,2GB NPVIDIA,TOUCH,BACKLIT 4K DISPLAY,WIN10 +3in1 Printer","₦ 835,000"
Hp Pavilion 15 Intel Core I5 1TB HDD 12GB RAM- Backlit Key - 2.5GHz - Up To 3.1GHz -Win- 10-Touch Screen+ 32GB FLASH DRIVE,"₦ 355,000"
"DELL Latitude 7410 Intel Core I7 1.8GHz 16GB 256GB 14"" Win 10","₦ 569,750"
"DELL XPS 9300 CORE I7-,512GB SSD 8GB RAM 13.4"" TOUCH, BACKLIT KEYBOARD FP Reader WIN 10 PRO+3in1 Printer","₦ 700,000"
DELL Latitude 5310 CONVERTIBLE Core I7-10610U 256SSD 8GB Win10 Pro,"₦ 537,500"
DELL Vostro 3401 14'' FHD(10th Gen Core I3 8GB RAM 1TB /Win10 PRO,"₦ 240,000"
"Hp 15 Intel Pentium (1TB HDD, 8GB RAM,Windows 10 + Usb Led Light","₦ 225,000"
Hp Intel Core I5 -10210U Touchscreen -10th Gen - 8GB RAM - 1TB HDD - Win10 + 32GB FLASH,"₦ 340,000"
"Jumper EZpad 7 Plus 2-in-1 11.6"" FHD IPS Laptop Computer 4GB DDR3L 128G 64GB EMMC","₦ 140,990"
"Hp Notebook-15,Intel Core I3 15.6 Inches, 2.0GHz,HD Camera( 4GB RAM, 1TB HDD+32GB Flash,Mouse,Fashion Sport Watch,USB Light) Windows 10","₦ 240,000"
"Lenovo THINKPAD T490S Corei7 8GB 512SSD WIN 10 TOUCH,BACKLIT","₦ 590,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 346,000"
Hp 250 G6 Intel Core I5 2.5Ghz 500GB HDD 4GB RAM 15 Inch DVD+RW Win10+ Anntivirus,"₦ 370,000"
Hp Pavilion 15- Core I3- 1TB- 12GB Backlit Keyboard Wins 10,"₦ 322,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 160,000"
"Hp 15 Intel Core I3 (4GB RAM, 500GB HDD+32GB,MOUSE,Fashion Sport Watch) 15.6-Inch Windows 10 Black Colour","₦ 135,000"
"DELL Inspiron 15-3593,Core I7-1065G7,512gb SSD 16gb Ram, Touchscreen ,Win 10 + 3 IN 1 PRINTER","₦ 430,000"
"Hp 15-ay000nia Intel Celeron Quad Core-(4GB,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light,)) 15.6-Inch Windows 10 Laptop - Black Colour","₦ 98,000"
"Hp Notebook 15 Intel Core I3 (12GB RAM, 1TB HDD-WIN 10 10TH GEN","₦ 243,000"
"Hp HD 15.6"" Intel Pentium RED 4GB Memory, 500GB HDD And Windows 10 +Wireless Mouse & Wireless Keyboard","₦ 115,000"
Hp 250 G6 CORE I3 4GB RAM 500HDD WIN10 WITH PREMAX WIRELESS MOUSE,"₦ 250,000"
"Hp OMEN X 15-dg0001na Core™ I7-9750H (Up To 4.5 GHz) 1TB SSD 64GB RAM,8GB NVIDIA + 3 IN 1 PRINTER","₦ 1,325,000"
Hp Pavilion 15- Core I3- 1TB- 8GB Backlit Keyboard Wins 10,"₦ 312,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 235,000"
"Hp 15-ra001nia, 15.6"", 1.6Ghz (Intel Pentium N3710 PROCESSOR, 4GB RAM, 500GB Windows 10 + Free BAG","₦ 120,500"
"Hp Notebook 15 Intel Pentium Silver 8GB RAM,1 TB HDD Windows 10","₦ 225,000"
"Hp Pavilion 14 10thGen Ci5,8gb,16gb,1tb,Backlit Keyboard Wins10","₦ 352,000"
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 180,500"
"Hp Pavilion 14-10th Gen Ci5-1035G1, 8GB, 1TB, 2GB Dedicated Graphics Backlit Keyboard, Win 10 Home","₦ 389,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 160,000"
Asus Mini Intel Celeron 128GB SSD 4GB RAM 11.6' Mini Wins 10,"₦ 149,000"
Hp 250 Notebook - Intel Core I3 - 500GB HDD 4GB RAM - Windows 10 HOME + 8GB FLASH,"₦ 135,000"
DELL Latitude 5500,"₦ 434,000"
"Hp 250 Core I3 ,500GB HDD 4GB RAM 15.6-Inch Windows 10 + 32GB Flash Drive + McAfee Antivirus 12months Subscription","₦ 235,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 160,000"
Hp G3 250 Intel Core I3 (4GB 500GB HDD) 15.6-Inch Win 8 Laptop - Black- 32GB Flash- Mouse- USB Light,"₦ 230,000"
10.1'' Android 7.0 Tablet PC Octa 8 Core HD WIFI Bluetooth 2 SIM 4G-white,"₦ 47,459"
Hp Pavilion 15 Intel Pentium Quad Core 4GB RAM 500GB HDD WIN 10,"₦ 191,000"
Hp Pavilion 15 Intel Core I5 1TB HDD 12GB RAM- Backlit Key - 2.5GHz - Up To 3.1GHz -Win- 10-Touch Screen+ 32GB FLASH DRIVE,"₦ 355,000"
"Hp 15 Touch,Intel Pentium 1TB HDD,4GB RAM WIN10 Touch Screen + 32GB Flash Drive","₦ 250,700"
Hp Pavilion 15- Core I3- 1TB- 12GB Backlit Keyboard Wins 10,"₦ 322,000"
"Hp 15 Intel Core I3 2.0GHZ (4GB RAM, 500GB HDD+32GB,Mouse,USB Light) 15.6-Inch Windows 10","₦ 135,000"
Hp Pavilion 15 Intel Pentium Quad Core 4GB RAM 500GB HDD WIN 10,"₦ 191,000"
Hp 15 Intel Pentium Dual Core (500GB HDD 8GB RAM) Wins 10,"₦ 245,000"
Hp 250 G7 Core I3-7th Gen 12GB RAM-1TB HDD Win 10 +MOUSE,"₦ 250,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 243,000"
"Lenovo Ideapad 330 15Ikb Intel Corei3, 2.2ghz, 1TB HDD 4GB RAM , Win10, 15.6inch","₦ 265,000"
"Lenovo Ideapad Intel Celeron 1TB 4GB RAM HDD 15.6"" Wins 10","₦ 180,000"
Hp Notebook 15 Intel Pentium 4GB RAM 128 Ssd 10 + HP MOUSE,"₦ 208,000"
"DELL Inspiron 15- 3593 10th Gen Core I7-512gb SSD 12gb RAM,Touch,Win 10 + 3 IN 1 PRINTER","₦ 435,000"
Lenovo INTEL COREi3 1TB 4GB (FREEDOS) With FREE USB LED LIGHT,"₦ 145,000"
Hp Stream11 Intel Celeron(4GB Ram 64GB SSD +Free 32Flash)Wins10,"₦ 165,990"
DELL LATITUDE 7300 CI7 16GB 256 BACKLIT KEYBOARD WIN 10 PRO,"₦ 524,500"
Hp 15 - Intel Celeron - 500GB HDD 4GB RAM - Windows 10 + Free LED Portable Lamp - Black,"₦ 195,000"
"Lenovo Ideapad V130 Intel Celeron 4GB RAM 1TB HDD)15.6"" Windows 10","₦ 177,990"
10.1'' Android 7.0 Tablet PC Octa 8 Core HD WIFI Bluetooth 2 SIM 4G - Golden,"₦ 47,459"
Hp 15 XTRA CAMO - Intel Pentium Quad Core (500 HDD- 4GB RAM) +Bag And Flash,"₦ 160,000"
Hp 15 Intel Celeron 500GB 4GB RAM Bluetooth Cam Windows 10+flash,"₦ 110,000"
"DELL XPS 13-7390 2-IN-1,10TH GEN CORE I5-1035G1,256gbSSD 8gbRAM,13"" FHD TOUCH,BACKLIT,FP READER,WIN 10","₦ 580,000"
DELL Vostro 3401 14''FHD(10th Gen Core I3 12GB RAM 1TB /Win10 PRO,"₦ 250,000"
Hp Notebook - 15-da2030nia - 15.6-inches Display Core™ I5-10210U - 8GB - 1TB HDD,"₦ 350,000"
"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Windows 10","₦ 185,000"
"Hp ENVY 13-Touchscreen CORE I5 256GB 8GB BACKLIT KEYBOARD+EXTERNAL CD ROM,MOUSE,","₦ 429,990"
"Hp 15 Intel Core I3 2.4Ghz 1TB HDD 4GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 223,000"
"Hp Pavilion 15 Intel Core I5 2.5GHz (8GB RAM, 1TB HDD) 15-Inch Windows 10 Laptop +Free 16GB Flash Drive - White","₦ 345,000"
"DELL Latitude 7400 Core I7 8GB 256GB Touch Backlit 14"" Win10Pro","₦ 505,250"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15.6-Inch Windows 10 Black Colour","₦ 234,000"
"Lenovo IdeaPad 14IML05 (128GB SSD, Intel Pentium Gold, 4GB) WIns 10 In S Mode 14""","₦ 190,000"
"Hp 15 Intel Corei3 2.2GHZ 1TB HDD, 8GB RAM Touchscreen""15.6""Screen+32 Flast Drive Mouse","₦ 285,000"
"Hp NEWEST_15.6"" Full HD Premium, Intel Pentium Quad-Core 4GB RAM, 500GB HDD - Wins 10Home+BAG, USB LIGHT& 32GB Flash","₦ 238,000"
Hp 240 G6 Intel Core I3 4GB RAM 500 - HDD - Wins 10 + Bag + FLASH + BAG,"₦ 163,500"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 345,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD)-Windows 10","₦ 234,000"
Hp 15 - Intel Pentium Dual Core - 1TB HDD - 4GB RAM - Windows 10 HOME + 16GB Flash And Fashion Sport Watch White,"₦ 230,000"
"Hp 15.6"" HD Premium, Intel Pentium Quad-Core Processor, 4GB RAM, 500GB HDD - Wins 10Home+BAG, USB LIGHT& 32GB Flash","₦ 113,550"
"Hp 15 Intel Celeron 1.6GHz (4GB Ram,500GB HDD) 32GB Flash+Mouse+FashionWatch 15.6-Inch Screen Windows 10","₦ 98,000"
"250 G7 Intel Core I3 2.0GHZ (4GB RAM,1TB HDD) FREEDOS","₦ 185,000"
DELL Inspirion 14 Intel Core I7 8th Gen-8550U Quad Core Upto 4.0ghz 1TB HARD DRIVE 8GB Ram + 2GB Graphics Win 10,"₦ 300,000"
Hp Pavilion 15 Intel Core I5 1TB HDD 12GB RAM- Backlit Key - 2.5GHz - Up To 3.1GHz -Win- 10-Touch Screen+ 32GB FLASH DRIVE,"₦ 355,000"
Lenovo Ideapad Intel Pentium 4GB Ram 500GB HDD Windows 10+ Mouse,"₦ 188,000"
Hp 250 Notebook - Intel Core I3 - 500GB HDD 4GB RAM - Windows 10 HOME + 8GB FLASH,"₦ 230,000"
"Hp 250G6 Intel Core-i3 2.5GHz 4GB Ram/500GB HDD - 15.6"" Laptop (Free Dos)","₦ 299,000"
"Hp Notebook 15 TouchScreen, Intel Pentium 1TB HDD,4GB RAM WIN10+32GB FLASH","₦ 248,000"
"Hp Notebook 15 TOUCHSCREEN PC 10th Gen Intel® Core™ I5-10210U,8GB RAM, 2TB HDD,Windows 10","₦ 330,000"
"Hp 250 Intel Core I3 2.0Ghz (4gb Ram,1TB Hdd +led Lamp )Wins 10","₦ 235,900"
4G LTE 3G USB WiFi Modem Router Mobile Broadband MiFi Wireless Hotspot Unlock,"₦ 12,659"
10.1'' Android 7.0 Tablet PC Octa 8 Core HD WIFI Bluetooth 2 SIM 4G-black,"₦ 47,459"
Intellectual Notebook Lenovo Laptop,"₦ 610,000"
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch USB Light, - Windows 10 Home","₦ 98,000"
Hp 250 Notebook - Intel Core I3 - 500GB HDD 4GB RAM - Windows 10 HOME + 8GB FLASH,"₦ 135,000"
"Hp 15 Intel Celeron (4GB Ram,500GB HDD) 32GB Flash+Mouse+FashionWatch 15.6-Inch Screen Windows 10 +32gb Flash","₦ 98,000"
"Lenovo Ideapad 320- Intel Pentium Quad Core, 1TB HDD, 4GB RAM,15.6'', Windows 10+32GB FLASH","₦ 129,000"
"Hp 250 - Intel Core I3 - 1TB / 8GB WIN10 + 10,000 MahPower Bank","₦ 245,000"
"Hp 250 G6 Core I3 ,500GB HDD 8GB RAM 15.6-Inch Win 10 + Mouse","₦ 240,000"
12.7Mm Usb 2.0 External Dvd / Cd-Rom Optical Drive Laptop Desktop Disc Drive,"₦ 5,520"
